term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
something,-0.023394497,0.06047678,0.01446057,0.09301402,-0.11505136,0.047390103,-0.019279301,0.037581954,-0.19224742,0.08893389,-0.15518723,0.008149056,0.19321343,0.20497209,-0.12780051,-0.13418661,0.09065682,-0.18739718,-0.22530572,0.0545232,0.08999521,-0.05825983,-0.07323732,0.15065233,0.2544913,-0.034821823,-0.112504765,0.002521486,-0.091781735,0.024473207,-0.054703787,-0.18687364,-0.103789285,0.032805,-0.0015663445,0.20317514,0.018037077,-0.24821745,0.08205143,0.02948077,0.07960541,-0.074078836,0.20275086,-0.019553123,0.04317679,0.07464309,0.031893153,0.07800882,0.20226027,-0.07192712,-0.047894347,-0.3673101,-0.0057386425,0.054539554,0.13474964,-0.064485565,-0.106727265,0.021514954,-0.061600603,0.15301365,-0.10387066,-0.18073215,-0.33529443,-0.12406386,0.12994635,0.08129276,0.011554917,-0.08935417,0.014764042,-0.05009755,-0.053276073,-0.18017319,-0.2967892,-0.105179675,0.018287754,-0.1129914,0.10761925,-0.0022111146,-0.16661811,-0.22377178,-0.093421794,-0.055802885,-0.080526255,0.09159106,-0.26205236,0.09358785,-0.23974983,-0.33066106,-0.13551643,0.064797565,-0.06082841,0.059999872,0.032777365,-0.11865824,0.015541894,0.049172115,0.11603067,-0.029270634,-0.07108552,-0.106096365
his,-0.34395295,0.20429897,0.030728992,0.21638866,-0.2961563,0.11201628,-0.09579704,0.155412,-0.07973332,0.15049337,-0.14213496,0.014123504,0.16489652,0.028477525,-0.13028821,0.03355281,0.090182215,-0.21964453,-0.0098194,0.05990508,0.04411326,0.010660863,-0.232836,0.15821277,0.30626595,0.05911756,-0.14750874,0.022600954,-0.020623427,-0.21675655,-0.05767336,-0.25827274,-0.019766668,0.07393245,-0.012607317,0.15568481,0.24522015,-0.16475317,0.06629559,0.068326905,-0.05271787,0.027772034,0.19887708,-0.0917737,-0.0507763,0.012948275,0.106513016,-0.084342346,0.042018134,0.11315591,0.05098626,-0.47245193,-0.22237384,0.023130858,0.12305023,-0.047826376,0.14780445,0.15609734,-0.16134356,0.15982693,-0.037836883,-0.07262856,-0.30669528,0.1094996,0.077457964,0.045248993,-0.039203487,0.1733714,-0.3872622,-0.009400457,0.05552031,-0.17217013,-0.2398285,-0.13293457,0.10758677,-0.2452085,0.15926145,0.04773455,-0.102445364,-0.28815964,-0.18121237,0.13492964,0.010446646,-0.06755183,-0.3533422,-0.1709002,-0.21759549,-0.18062253,-0.047278177,-0.038705796,-0.2445817,0.08306933,0.037798386,-0.10784863,-0.109081596,0.030887058,-0.0028920274,0.03275843,-0.107377455,-0.08533546
help,0.09423475,0.007839878,-0.07361755,0.090675496,-0.10738398,-0.00036476183,-0.1065672,-0.0011871429,-0.25139016,0.11328902,-0.33691272,0.07010849,0.2655099,0.32473943,-0.3035113,-0.21052493,0.10067775,-0.2163317,-0.40171984,0.051170684,0.061767727,-0.11247418,-0.060299378,0.101234294,0.29229018,-0.007769208,-0.21501407,0.042090707,-0.09662402,-0.06312554,-0.21341498,-0.033517785,-0.26811728,-0.0078257,0.026817426,0.14339413,-0.03961992,-0.14085849,-0.009278258,0.12465981,-0.015833024,-0.28773928,0.12395412,0.035664,-0.0029840951,0.17922494,0.09717552,0.111557305,0.10874762,-0.014929051,-0.09771835,-0.34143254,-0.020355588,0.01381021,0.015282499,-0.057657477,-0.24416398,-0.16985112,-0.24762423,0.119863056,-0.13732596,-0.20193492,-0.40656734,-0.123208135,0.014306286,0.115857646,-0.009919259,-0.27307102,-0.047339566,0.045286488,-0.1166734,-0.14860155,-0.29157096,0.01622587,-0.13029854,-0.226991,0.033110455,0.051671382,-0.06420393,-0.39552528,0.006684477,-0.17003477,-0.056784462,0.30434036,-0.12204598,0.27096862,-0.068867944,-0.22713178,-0.0790642,0.09489309,-0.11230128,0.13766888,0.2349149,-0.24181135,0.011087166,0.084622644,0.06917109,0.055336382,-0.015770758,-0.18650052
should,0.08743983,0.010715625,-0.03914269,0.14008866,-0.21478042,0.21529956,0.005218325,0.11748506,-0.28412864,-0.09029212,-0.14355542,-0.018556846,0.14116599,0.26779643,-0.2484683,-0.03560434,0.12879078,-0.1550934,-0.28575978,0.20380676,0.090009056,-0.22751641,0.02394127,0.19175334,0.13443002,0.031965587,-0.07429865,0.13039783,-0.19347776,-0.19264379,-0.026462179,-0.105421044,-0.09279955,-0.079402916,-0.021855155,0.13043956,0.09419125,-0.1530086,0.023235824,0.107424624,0.062332228,-0.07017031,0.29567716,-0.0043828427,-0.0041259495,0.11810709,0.029935183,0.13959518,0.041235022,0.07477872,-0.1241269,-0.4215301,-0.05056524,0.15780574,0.10640969,-0.12929125,-0.095540434,0.12446809,-0.14926703,0.028033724,-0.091580704,-0.13057368,-0.3942122,-0.004961558,0.016422683,-0.002648325,0.03001269,-0.109604806,-0.13248406,0.059579946,-0.051698074,-0.15728533,-0.119868666,-0.038348537,-0.06405136,-0.13255484,0.0101126125,0.085157506,-0.11850968,-0.24464507,0.037035704,0.10587069,-0.067678876,0.15955053,-0.22788261,0.050327048,-0.16810589,-0.20918994,-0.03006517,0.043243665,-0.18022734,0.09301534,0.069464654,-0.08943481,0.098750256,0.08926215,0.028675359,-0.035168722,-0.016791372,-0.14228897
even,-0.013781297,0.010915559,0.049170215,0.11526436,-0.15140855,0.2469549,0.04961639,0.12445829,-0.23245521,0.03476682,-0.13462675,0.0075325286,0.19526574,0.23157874,-0.15019676,-0.06438882,0.010290493,-0.19724223,-0.25068042,0.23050065,0.107566334,-0.1454777,-0.04925008,0.18575698,0.20178576,0.0148274,0.006168374,0.11419734,-0.10331197,-0.14559586,0.07177219,-0.13409741,-0.09305515,0.042347793,0.0015036383,0.12953798,0.0066095614,-0.16813569,0.046955884,0.005254051,0.038548872,-0.012534886,0.21738964,-0.002975358,0.013310988,0.046041902,-0.012195926,0.04994152,0.1843862,0.013939125,-0.031312745,-0.4611845,-0.0653607,0.082945585,0.13437395,-0.15318236,-0.06075524,0.049093105,-0.075546615,0.10339046,-0.10241189,-0.24200225,-0.31967148,-0.071564175,0.09918296,0.04267156,0.06126529,0.0059377057,-0.05510244,-0.08951042,0.0049679666,-0.21221069,-0.19430254,-0.11126187,0.054758966,-0.12232541,0.17100924,0.09653567,-0.22480708,-0.12492175,0.026908623,-0.011546739,-0.13535099,0.08134138,-0.27932152,0.01733892,-0.2951048,-0.30549246,-0.10433219,0.12750854,-0.1628771,0.061501052,0.020574363,-0.09322945,0.026686175,0.022838393,0.051191263,-0.032513086,-0.0854722,-0.11316653
only,-0.054878894,0.11658161,0.060877148,0.10044775,-0.24609573,0.25113973,-0.021217281,0.17267539,-0.16651553,0.07308227,-0.09016716,0.034001082,0.09797177,0.1708611,-0.17006914,-0.070841864,0.082242794,-0.19419838,-0.07025109,0.18477115,0.09072664,-0.104068704,-0.094115354,0.21879278,0.24906649,-0.037708107,-0.07990171,0.07061808,-0.13395257,-0.16776349,0.025851788,-0.19406423,-0.056371737,0.03729818,-0.058875844,0.11790564,0.11949321,-0.12017622,0.08843124,0.05497611,-0.02021924,0.0049678716,0.24823163,-0.010967785,-0.01553277,0.038744874,-0.0058057415,0.04318948,0.15938278,0.02528576,0.0025182774,-0.43877527,-0.1049345,0.025016772,0.11230616,-0.08717047,0.013347379,0.095860004,-0.056109175,0.12581202,-0.03416092,-0.11430203,-0.31869677,-0.019381754,0.06865648,0.08104568,-0.014330895,0.078304194,-0.21434684,-0.058633365,0.056195814,-0.19348593,-0.18456034,-0.12447014,0.13462418,-0.11708254,0.16057171,0.0931918,-0.18359955,-0.18018195,-0.041260578,0.08443049,-0.09807583,0.009667249,-0.3058711,-0.09153313,-0.28568047,-0.24152315,-0.07441745,0.0924903,-0.20864254,0.071846776,0.020496765,-0.036324747,0.022165172,0.0022769806,0.04510523,-0.029580353,-0.08714827,-0.0763841
humans,0.093922466,0.11055076,-0.0054594837,0.0940726,-0.40431497,0.32249504,0.043989558,0.24818562,-0.2722421,-0.14889736,-0.12274665,-0.042573977,0.12712637,0.2808032,-0.18129776,0.027774418,0.09439465,-0.21656199,-0.1817145,0.24230106,0.08947701,-0.25209004,0.04229955,0.2943631,0.12940511,-0.004432384,-0.07689769,0.08441746,-0.22670613,-0.17521238,0.022754451,-0.17376998,-0.14631021,-0.044831764,0.08216913,-0.0067472747,0.10343335,-0.062310424,0.05715824,0.092348285,0.08025585,-0.02753671,0.33953297,-0.055282094,-0.07094122,0.101155244,0.003395338,0.115168296,0.031011164,0.13398948,-0.06580824,-0.43142402,-0.15446293,0.15919462,0.1099821,-0.19581129,-0.022760868,0.1586608,-0.053925425,0.082544036,0.020733241,-0.11818669,-0.3126116,0.08254133,0.09361399,-0.029043164,0.08149071,-0.06655039,-0.23137578,-0.062926196,0.045028206,-0.15892194,-0.13688706,-0.14059213,0.027793072,-0.13319229,0.008698082,0.07261593,-0.12753324,-0.20836405,0.04632022,0.22707441,-0.16260473,0.13018481,-0.20731908,0.008233046,-0.27664652,-0.20897864,0.031173555,0.076371014,-0.18059851,0.15679061,0.083671756,0.020222332,0.077380575,-0.013604381,0.052424926,0.017012209,0.014452262,-0.06384178
raccoons,-0.010426685,0.15692408,0.033665065,0.06429042,-0.44987357,0.33953154,-0.013441342,0.28858522,-0.19082046,-0.08121576,-0.036339153,-0.055695586,0.035765212,0.10933363,-0.12180373,0.07218682,0.12571242,-0.19269125,-0.0008307841,0.2482626,0.08124497,-0.24221013,-0.03698894,0.30569795,0.1730382,0.07842398,-0.051347002,0.057526328,-0.17894429,-0.16278496,0.00036389683,-0.28625396,-0.099726036,-0.023392847,-0.016846707,0.015428475,0.25382096,-0.11310985,0.12817292,0.061456785,0.02399242,0.036449853,0.3402505,-0.09541278,-0.08257083,0.08641037,-0.07248019,0.068855636,0.036977496,0.07937727,0.0099075455,-0.401076,-0.21508943,0.16816477,0.10293064,-0.1245229,0.02955975,0.21051812,-0.026775144,0.14754051,0.05738716,-0.01966901,-0.30314827,0.11357141,0.1521785,-0.037973266,0.028845042,0.026834905,-0.29910314,-0.078941986,0.0829341,-0.1782327,-0.07605119,-0.16382013,0.10300912,-0.11674844,0.029374223,0.04473615,-0.17300312,-0.19640824,-0.019251864,0.27736095,-0.18325806,0.04371203,-0.271085,-0.13466196,-0.29705158,-0.20114097,-0.0472356,0.06202512,-0.18122475,0.12225913,0.0959619,0.06349137,0.028962411,-0.01734121,0.041437507,0.022843221,-0.06096383,-0.12280894
stop,-0.03690959,0.05237954,-0.03620985,0.105178885,-0.22619437,0.081132546,-0.0694208,0.05986146,-0.28801525,0.03017473,-0.16421644,0.049782746,0.16310583,0.26470938,-0.14981279,-0.13038863,0.10596774,-0.16396202,-0.19806477,0.091044165,0.03460478,-0.100092754,-0.0023111075,0.1476184,0.2373635,-0.007218287,-0.16457155,0.0034654557,-0.16390446,-0.029861523,-0.16153347,-0.12393632,-0.17904155,-0.011186551,-0.013671869,0.12868448,0.064019,-0.25835678,0.03864885,0.11534847,0.08966635,-0.121639006,0.23914835,-0.046011847,0.04315704,0.11835225,0.06987396,0.022548687,0.077661745,-0.048000623,-0.13034427,-0.38463336,-0.07515796,0.067568116,0.112541035,-0.040624924,-0.11835647,0.051398423,-0.14757632,0.18651018,-0.04046875,-0.10260579,-0.35822582,-0.029532447,0.09542681,0.034699783,0.047398996,-0.14582744,-0.061658725,0.031722587,-0.095345564,-0.14198098,-0.2050334,-0.05007403,-0.021331374,-0.13722233,0.00551459,-0.022877127,-0.11379115,-0.27601337,-0.058041006,0.044241283,-0.026297178,0.15495996,-0.13807006,0.11116533,-0.14336865,-0.26671168,-0.08298983,0.024700226,-0.09590085,0.19161832,0.104549475,-0.0649304,0.030684786,0.08701731,0.03837551,-0.034473214,-0.019160334,-0.082014285
wo,0.08418989,-0.048972122,-0.06994392,0.242656,0.07786444,0.06867853,-0.0150541635,-0.02573975,-0.37419522,0.11898566,-0.17594779,-0.06383875,0.20874047,0.31954226,-0.10076934,-0.17558266,-0.029430194,-0.19552298,-0.4220467,0.15393984,-0.026293123,-0.24431804,0.012897289,0.13920599,0.12146448,0.07808744,-0.0021003254,0.025588248,-0.022878285,-0.1373306,-0.18187322,-0.04732394,-0.22126837,-0.046112426,0.018317685,0.20679232,0.059019834,-0.2495204,-0.037939128,0.1246249,0.18824105,-0.24979933,0.1780961,-0.00630885,0.095865965,0.28749308,0.06528198,0.08685995,0.12152892,0.018603772,-0.17680506,-0.40321434,0.07743679,0.22131784,0.20840786,-0.09775083,-0.18284665,-0.06339895,-0.35959667,0.021170527,-0.1740612,-0.24838434,-0.46846408,-0.08669235,0.0001916736,0.009875357,0.055175375,-0.2293257,0.10897594,0.050764434,-0.023504432,-0.2996589,-0.22581044,-0.011980291,-0.113548644,-0.08700977,0.008934438,0.028849803,-0.04921801,-0.23680054,0.07778327,0.0153764635,0.05452931,0.16443305,-0.2169906,0.2054648,-0.11773407,-0.31936032,-0.13692391,-0.030828772,-0.010906347,0.17058711,0.19118099,0.021263791,-0.0017012545,0.17502292,0.13731049,-0.080926456,-0.11960101,-0.1038574
their,0.01379825,0.154111,0.036379196,0.042829916,-0.40789255,0.41735068,0.027554056,0.31809857,-0.17348088,-0.08548252,-0.02340355,-0.08394384,0.090820685,0.17718908,-0.1572247,0.18055879,0.11113706,-0.22403356,-0.021897456,0.2314191,0.12590952,-0.23869729,-0.06908683,0.37468138,0.18426327,0.03722351,-0.007306755,0.116376474,-0.1630503,-0.19888027,0.0528164,-0.30902535,-0.13087827,-0.03493967,0.015213124,-0.007685903,0.22355823,-0.015865969,0.10674017,-0.004195279,0.022253336,0.097318746,0.32132703,-0.07690939,-0.12398265,0.1610627,-0.0720379,0.08945244,0.075936995,0.15414952,0.06763352,-0.40582526,-0.21264906,0.13672754,0.0911704,-0.17339714,0.027996704,0.18879439,0.013882981,0.04938124,0.048724588,-0.09061588,-0.3377548,0.13833301,0.12719996,-0.015052964,0.03114073,0.07372431,-0.33157176,-0.09395723,0.10433697,-0.1661216,-0.0995227,-0.20965818,0.06280153,-0.08726812,0.07003743,0.06492438,-0.17068422,-0.14906026,-0.034273755,0.18052292,-0.19394892,0.094649166,-0.28343162,-0.09515769,-0.36225355,-0.20462994,-0.030500941,0.10279502,-0.21178406,0.13696009,0.07766851,0.04905308,0.08638085,-0.070401,0.039330486,0.016048715,-0.0682014,-0.10039644
howl,-0.034107305,0.035018437,0.009044975,0.1256525,-0.14925106,-0.007871168,-0.08428977,-0.003164065,-0.199711,0.13242488,-0.2096788,0.1229861,0.17537484,0.21800348,-0.18220857,-0.2179236,0.118888535,-0.19050941,-0.20593409,-0.006274437,0.060847763,-0.00802394,-0.16063312,0.17882408,0.33254766,-0.055111844,-0.21150382,-0.0040496993,-0.10281914,-0.015190357,-0.07428457,-0.16681361,-0.12020823,0.039837774,-0.029405015,0.14621866,0.04568996,-0.19050878,0.07279139,0.11033479,-0.05500315,-0.1622561,0.14943326,0.034293078,0.07249616,0.11347553,0.08062546,0.08977053,0.1580396,-0.11059079,-0.069932155,-0.38815975,-0.0549229,-0.016707495,0.05656404,-0.016276782,-0.16109318,-0.10139126,-0.057900436,0.18753943,-0.07851908,-0.12601525,-0.37228906,-0.107618004,0.04501271,0.067401,-0.001099162,-0.07343646,-0.0944363,0.049448457,-0.085844494,-0.14014986,-0.32876885,-0.01099608,0.017803358,-0.10620709,0.06387352,-0.023300648,-0.11059621,-0.30629256,-0.082182296,-0.122891255,-0.040158436,0.14705974,-0.19444798,0.1288962,-0.10235953,-0.3194249,-0.09233567,0.023345336,-0.18211505,0.12511604,0.121097624,-0.17028636,-0.028973415,0.027438976,0.012230867,0.025069557,-0.10912636,-0.13958946
d,-0.03799363,0.0033063344,-0.026103448,0.09453603,-0.06548903,0.04678351,-0.048316848,-0.0027612927,-0.15732118,0.18922107,-0.10829007,0.08503032,0.084972225,0.15198301,-0.23005919,-0.1633639,0.20088285,-0.14198057,-0.25783658,0.111678265,0.14214823,-0.09841218,-0.13396215,0.1507727,0.27155674,-0.062358942,-0.08632445,0.059011817,-0.16053078,-0.061232116,-0.08191488,-0.14636604,-0.08325393,-0.0307786,-0.08128496,0.28819066,0.09077387,-0.19392785,0.094541535,0.08901036,0.0019859294,-0.07786089,0.13790797,0.08620677,-0.0054438594,0.08439778,0.0702282,0.10637267,0.21662638,-0.096891664,-0.08003137,-0.35071832,0.031873744,0.053863663,0.066092566,-0.019884853,-0.12640756,-0.068575695,-0.04612771,0.10136375,-0.1186093,-0.12490029,-0.37991008,-0.17563638,0.068196595,0.12415024,-0.028233988,-0.04287717,-0.04724213,0.055570997,-0.032348,-0.14411774,-0.23592259,-0.08107158,-0.055457123,-0.04581545,0.031687856,-0.0007185398,-0.17871515,-0.22913519,-0.12368983,-0.1461018,-0.028851738,0.11575657,-0.2504196,0.08578819,-0.13583398,-0.29180926,-0.17974877,0.04865993,-0.15933439,-0.012276876,0.06150644,-0.19145925,0.06290742,0.06729152,0.089240484,-0.067122065,-0.11603342,-0.15466954
sorry,-0.04224893,0.07833657,0.06784012,0.118078135,-0.046509225,-0.12199279,-0.024534585,0.048451096,-0.09134903,0.31474113,-0.23255008,0.21622117,0.13009298,0.19764721,-0.22226204,-0.3212373,0.21368927,-0.21876834,-0.29975662,0.05236633,0.099271744,0.15826498,-0.2848555,0.058678493,0.4040281,-0.1821274,-0.13223983,0.13252597,-0.13394664,-0.28318813,-0.26138765,-0.14201567,-0.1062524,0.01793058,0.024542341,0.262953,-0.010645972,-0.08982414,-0.0027299088,0.08980524,-0.24941266,-0.07370425,-0.017419735,0.19927241,-0.064592406,0.100850604,0.3280163,0.08176527,0.1833838,-0.16304979,-0.09371739,-0.15181316,0.020445775,-0.2359599,-0.05397139,-0.18857779,-0.21706945,-0.38740927,0.017901195,0.106927186,-0.1799891,-0.18319905,-0.5397633,-0.046237152,-0.1029471,0.23110881,-0.09341832,-0.021206424,-0.056068078,0.09842926,-0.05573104,-0.14873959,-0.38813028,0.0024583053,-0.014620547,0.017411344,-0.049030207,-0.036710165,-0.08059846,-0.48735613,-0.26066077,-0.32404238,0.027948057,0.17284659,-0.20464669,0.22542374,0.042999897,-0.36952707,-0.06747522,-0.025864484,-0.27849773,0.16456366,0.2509837,-0.38919768,-0.039479077,0.026855115,-0.0061821193,0.037457295,-0.13704416,-0.28143075
leave,-0.007559564,0.03823798,-0.007738847,0.09516967,-0.21688269,0.14736605,-0.030057503,0.07145246,-0.25267926,-0.0035402991,-0.23107462,0.04237621,0.19490916,0.27721623,-0.23275906,-0.056009077,0.097541526,-0.19307722,-0.29727322,0.13557176,0.02405836,-0.16156586,-0.032817397,0.1487277,0.1755703,0.004823943,-0.11130109,0.09687202,-0.10508346,-0.16702078,-0.052962307,-0.0865478,-0.17472157,-0.0017804853,0.0627645,0.12087328,0.051374044,-0.13723372,0.011422015,0.08775873,0.03215033,-0.12025626,0.19156085,-0.018562159,-0.014727803,0.1658463,0.08605997,0.06831641,0.06545887,0.05132282,-0.09799246,-0.3840782,-0.08013445,0.06648347,0.1040477,-0.093815304,-0.16761884,0.004181553,-0.15234949,0.08355799,-0.09609025,-0.14836872,-0.32629073,-0.014603378,0.03036051,0.060402535,0.027139094,-0.13643363,-0.1474628,0.0291552,-0.060914293,-0.13557126,-0.21705033,-0.07221424,-0.07983518,-0.14907551,0.002759753,0.055575166,-0.08443298,-0.3037859,-0.04523658,-0.012929253,-0.06803506,0.242571,-0.13286258,0.09774608,-0.16535972,-0.22673582,-0.024689766,0.06232564,-0.13664922,0.13288012,0.15057425,-0.14626402,0.04846532,0.030002976,0.027820542,-0.012120909,-0.056584086,-0.16210105
away,0.13673143,-0.024026947,-0.08133577,0.01014798,-0.2690818,0.122845866,-0.15557948,0.14550857,-0.1973623,0.022443578,-0.17371868,0.024354732,0.067803755,0.12188402,-0.21375905,-0.12670094,0.21637404,-0.1502243,-0.23143257,0.04944031,0.074808374,-0.18860736,-0.051586695,0.2059288,0.20562083,-0.014188154,-0.08026956,-0.022321144,-0.16419305,0.07677892,-0.06098526,-0.2457857,-0.22828138,-0.063511506,-0.09611052,0.15200526,0.2141777,-0.22752482,0.16299015,0.07398735,0.084380224,-0.16266158,0.16017473,-0.15455513,-0.005403918,0.16684823,-0.0539758,0.15337342,0.16523448,-0.14549054,-0.10924936,-0.24279469,-0.06908473,0.14852026,0.1527976,0.050122444,-0.23499735,-0.081982285,-0.111409135,0.13520025,-0.10473157,-0.121374875,-0.24240868,-0.14410989,0.16494761,0.01631591,-0.09170776,-0.2538067,-0.010536893,-0.025881168,-0.08483319,-0.05115448,-0.13901779,-0.096846454,-0.13765815,-0.11471025,-0.05373449,-0.13152672,-0.16263127,-0.34002483,-0.16005556,0.042638052,-0.118314594,0.27039075,-0.06279991,0.13562928,-0.13467994,-0.2847939,-0.117749326,0.063353114,-0.006316102,0.10616735,0.2338357,-0.07290962,0.06624554,-0.04375085,0.1533702,-0.02287765,-0.087005675,-0.21350965
home,9.63367e-05,0.071197815,-0.0092143845,0.14551312,-0.25290385,0.10888778,-0.06459518,0.14383289,-0.22778882,0.022465888,-0.14043197,0.007699466,0.108079165,0.19488133,-0.19741166,-0.1298836,0.1425377,-0.15357986,-0.22456805,0.073115215,0.09644451,-0.07178504,-0.06678665,0.19035926,0.18610543,0.0059024896,-0.16093674,0.062122386,-0.1414081,-0.12427638,-0.14796135,-0.10881507,-0.13007066,-0.020425614,0.04481901,0.09603921,0.08976212,-0.18389641,0.022428472,0.1313989,-0.011447565,-0.09783952,0.19757925,-0.0100281695,0.0022334326,0.15101731,0.13543423,0.09409458,0.05437897,0.03587606,-0.17397866,-0.33627653,-0.10944681,0.031837784,0.09716566,-0.08470591,-0.09588579,0.012788662,-0.15327904,0.16344494,-0.06982003,-0.11171655,-0.35672095,0.059056036,0.0028948798,0.07853111,-0.05290451,-0.10690348,-0.15974766,0.023174675,-0.061774574,-0.13952528,-0.19461504,-0.005980773,-0.05460137,-0.13865222,-0.043487497,-0.031466223,-0.09374141,-0.38586202,-0.11575977,0.07261374,-0.015008298,0.12421384,-0.20544992,0.07353216,-0.078457296,-0.27005494,-0.08234066,0.013218642,-0.15684348,0.18980408,0.1421529,-0.13515434,0.018347096,0.03190295,-0.0060803415,0.024495093,-0.0057494272,-0.13604124
still,0.02555884,0.055146944,0.0065496266,0.039511047,-0.16830531,0.16569817,-0.06266939,0.13523936,-0.12840667,0.12708843,-0.08878993,0.039749056,0.053687535,0.07799534,-0.106125906,-0.13657866,0.13890436,-0.15059412,-0.15518573,0.082218766,0.088650405,-0.11114877,-0.12264075,0.24480976,0.28047934,-0.05562419,-0.059793957,0.05299467,-0.14727114,-0.016131036,0.01430823,-0.23086245,-0.08348806,0.014882663,-0.10197769,0.23619004,0.15142596,-0.20467445,0.17829482,-0.0014468638,0.01923481,-0.030228982,0.16105305,-0.049734034,0.0055817855,0.09022042,-0.039538134,0.085596345,0.22676365,-0.06270409,-0.022904607,-0.32550794,-0.056324158,0.06593717,0.12429204,-0.005957659,-0.1196674,-0.03107197,-0.03772867,0.13605231,-0.10122909,-0.10110264,-0.2710834,-0.110705264,0.15340927,0.047517177,-0.07452336,-0.020974128,-0.043446586,-0.06464604,-0.00170309,-0.12615074,-0.21588895,-0.16458847,0.030611608,-0.042564746,0.054908257,-0.039722726,-0.22515887,-0.18280505,-0.15536164,0.0072048837,-0.15715684,0.082184404,-0.23083898,0.016814379,-0.2548281,-0.30732313,-0.12480464,0.04919816,-0.095510475,0.029799,0.09158174,-0.056051034,0.06271462,-0.039619826,0.1469854,-0.062352274,-0.16115585,-0.13942812
those,0.011796908,0.08091016,0.028807072,0.048424814,-0.32770497,0.31574094,0.007093187,0.23277074,-0.23451401,-0.045234066,-0.05831538,-0.07456873,0.08227424,0.22788788,-0.16323473,0.053968888,0.063733764,-0.18832369,-0.07809247,0.1869385,0.11905214,-0.22027488,-0.046399187,0.32962674,0.20147847,0.0626361,-0.051074073,0.076372564,-0.1845463,-0.14968601,0.014789849,-0.21531907,-0.1394246,0.029204778,0.012669772,0.04056997,0.15653339,-0.08248221,0.052009385,0.026700648,0.027379239,0.003760722,0.3045133,-0.023186292,-0.033154055,0.13931994,-0.033671513,0.11171572,0.0516764,0.098626696,-0.0038890818,-0.42448926,-0.12236163,0.12576237,0.06911897,-0.13681845,-0.051400285,0.13089834,-0.044779923,0.124638826,0.039852083,-0.06359445,-0.35347632,0.054133844,0.10776915,0.0046344334,0.034802623,-0.042674456,-0.2296364,-0.073079884,0.05487298,-0.2223746,-0.14709495,-0.16129224,0.08594809,-0.06734255,0.060020737,0.04301008,-0.1642283,-0.14481908,0.015647333,0.12216499,-0.14045195,0.06559597,-0.28130722,-0.022054149,-0.2765424,-0.22644892,-0.05990735,0.0904173,-0.15986381,0.13899285,0.0673865,0.040522393,0.082497254,-0.029486405,0.020308062,0.0068723606,-0.060623486,-0.07953041
