film_name,term_str,n
castle_in_the_sky,south,1
castle_in_the_sky,spare,3
castle_in_the_sky,speed,1
castle_in_the_sky,spell,5
castle_in_the_sky,spells,2
castle_in_the_sky,spending,1
castle_in_the_sky,splendid,1
castle_in_the_sky,spotter,1
castle_in_the_sky,spring,1
castle_in_the_sky,spy,1
castle_in_the_sky,squadron,1
castle_in_the_sky,squadrons,1
castle_in_the_sky,stand,1
castle_in_the_sky,standing,1
castle_in_the_sky,starboard,1
castle_in_the_sky,start,4
castle_in_the_sky,starving,1
castle_in_the_sky,stay,2
castle_in_the_sky,staying,1
castle_in_the_sky,steady,1
castle_in_the_sky,stealing,1
castle_in_the_sky,steam,1
castle_in_the_sky,steer,1
castle_in_the_sky,still,9
castle_in_the_sky,stirred,1
castle_in_the_sky,stoker,1
castle_in_the_sky,stoking,1
castle_in_the_sky,stolen,1
castle_in_the_sky,stone,26
castle_in_the_sky,stones,6
castle_in_the_sky,stop,5
castle_in_the_sky,stopped,1
castle_in_the_sky,stored,1
castle_in_the_sky,storm,2
castle_in_the_sky,stormy,2
castle_in_the_sky,story,1
castle_in_the_sky,straight,1
castle_in_the_sky,strange,3
castle_in_the_sky,strangers,1
castle_in_the_sky,strength,1
castle_in_the_sky,stretch,1
castle_in_the_sky,string,1
castle_in_the_sky,strong,1
castle_in_the_sky,stupid,4
castle_in_the_sky,successor,1
castle_in_the_sky,such,4
castle_in_the_sky,sucked,1
castle_in_the_sky,suffer,1
castle_in_the_sky,summoned,1
castle_in_the_sky,sun,3
castle_in_the_sky,sunrise,3
castle_in_the_sky,suppose,3
castle_in_the_sky,supposed,1
castle_in_the_sky,supposedly,1
castle_in_the_sky,sure,4
castle_in_the_sky,surely,2
castle_in_the_sky,surface,2
castle_in_the_sky,surprised,1
castle_in_the_sky,survived,1
castle_in_the_sky,sweets,1
castle_in_the_sky,swift,1
castle_in_the_sky,tag,1
castle_in_the_sky,take,14
castle_in_the_sky,taking,2
castle_in_the_sky,talk,3
castle_in_the_sky,talking,1
castle_in_the_sky,tank,1
castle_in_the_sky,tattered,1
castle_in_the_sky,taught,2
castle_in_the_sky,tear,2
castle_in_the_sky,telephone,1
castle_in_the_sky,tell,7
castle_in_the_sky,telling,1
castle_in_the_sky,temporarily,1
castle_in_the_sky,terrible,4
castle_in_the_sky,terribly,1
castle_in_the_sky,terror,1
castle_in_the_sky,testament,1
castle_in_the_sky,th,1
castle_in_the_sky,than,3
castle_in_the_sky,thank,3
castle_in_the_sky,thanks,9
castle_in_the_sky,that,63
castle_in_the_sky,the,332
castle_in_the_sky,their,4
castle_in_the_sky,them,15
castle_in_the_sky,themselves,1
castle_in_the_sky,then,5
castle_in_the_sky,there,50
castle_in_the_sky,these,7
castle_in_the_sky,they,45
castle_in_the_sky,thieves,1
castle_in_the_sky,thing,3
castle_in_the_sky,things,5
castle_in_the_sky,think,11
castle_in_the_sky,this,61
castle_in_the_sky,thoroughly,1
castle_in_the_sky,those,10
castle_in_the_sky,thought,2
castle_in_the_sky,threat,1
castle_in_the_sky,three,1
castle_in_the_sky,throne,2
castle_in_the_sky,throw,3
castle_in_the_sky,tie,1
castle_in_the_sky,tied,1
castle_in_the_sky,tiger,1
castle_in_the_sky,tight,1
castle_in_the_sky,tightly,1
castle_in_the_sky,time,16
castle_in_the_sky,times,5
castle_in_the_sky,timid,1
castle_in_the_sky,tip,1
castle_in_the_sky,to,104
castle_in_the_sky,today,1
castle_in_the_sky,toelle,3
castle_in_the_sky,together,2
castle_in_the_sky,told,3
castle_in_the_sky,tomb,2
castle_in_the_sky,tomorrow,1
castle_in_the_sky,tonight,1
castle_in_the_sky,too,22
castle_in_the_sky,took,4
castle_in_the_sky,top,2
castle_in_the_sky,topspeed,1
castle_in_the_sky,touches,1
castle_in_the_sky,towels,1
castle_in_the_sky,tower,3
castle_in_the_sky,track,1
castle_in_the_sky,trade,2
castle_in_the_sky,travels,1
castle_in_the_sky,treasure,7
castle_in_the_sky,treated,1
castle_in_the_sky,tree,4
castle_in_the_sky,trees,1
castle_in_the_sky,troops,3
castle_in_the_sky,trouble,3
castle_in_the_sky,troubles,1
castle_in_the_sky,troubling,1
castle_in_the_sky,true,5
castle_in_the_sky,truth,1
castle_in_the_sky,try,3
castle_in_the_sky,trying,4
castle_in_the_sky,tube,1
castle_in_the_sky,turbulence,1
castle_in_the_sky,turn,3
castle_in_the_sky,twice,3
castle_in_the_sky,two,5
castle_in_the_sky,uhhuh,1
castle_in_the_sky,ul,4
castle_in_the_sky,um,1
castle_in_the_sky,uncle,5
castle_in_the_sky,under,1
castle_in_the_sky,underground,1
castle_in_the_sky,underneath,1
castle_in_the_sky,understand,3
castle_in_the_sky,understands,1
castle_in_the_sky,understood,1
castle_in_the_sky,unlucky,1
castle_in_the_sky,until,3
castle_in_the_sky,up,45
castle_in_the_sky,upper,2
castle_in_the_sky,uruth,5
castle_in_the_sky,us,21
castle_in_the_sky,use,12
castle_in_the_sky,used,2
castle_in_the_sky,useless,3
castle_in_the_sky,using,2
castle_in_the_sky,valley,2
castle_in_the_sky,valve,1
castle_in_the_sky,ve,13
castle_in_the_sky,veins,1
castle_in_the_sky,velocity,1
castle_in_the_sky,very,5
castle_in_the_sky,violent,1
castle_in_the_sky,voice,2
castle_in_the_sky,voices,1
castle_in_the_sky,wah,18
castle_in_the_sky,wait,18
castle_in_the_sky,waiting,2
castle_in_the_sky,wall,1
castle_in_the_sky,walls,1
castle_in_the_sky,want,21
castle_in_the_sky,wanted,1
castle_in_the_sky,wants,1
castle_in_the_sky,war,1
castle_in_the_sky,warm,1
castle_in_the_sky,warship,1
castle_in_the_sky,was,35
castle_in_the_sky,wash,1
castle_in_the_sky,washing,1
castle_in_the_sky,watch,3
castle_in_the_sky,water,1
castle_in_the_sky,way,14
castle_in_the_sky,ways,1
castle_in_the_sky,we,81
castle_in_the_sky,weapons,2
castle_in_the_sky,weddings,1
castle_in_the_sky,well,16
castle_in_the_sky,went,2
castle_in_the_sky,were,8
castle_in_the_sky,wh,2
castle_in_the_sky,what,49
castle_in_the_sky,when,13
castle_in_the_sky,where,14
castle_in_the_sky,whereabouts,1
castle_in_the_sky,whew,1
castle_in_the_sky,which,1
castle_in_the_sky,while,2
castle_in_the_sky,whirling,1
castle_in_the_sky,who,7
castle_in_the_sky,whole,2
castle_in_the_sky,why,11
castle_in_the_sky,wife,2
castle_in_the_sky,will,21
castle_in_the_sky,wind,8
castle_in_the_sky,winds,1
castle_in_the_sky,windward,1
castle_in_the_sky,wings,1
castle_in_the_sky,winter,1
castle_in_the_sky,wire,2
castle_in_the_sky,wish,3
castle_in_the_sky,with,25
castle_in_the_sky,without,2
castle_in_the_sky,wo,14
castle_in_the_sky,woman,2
castle_in_the_sky,wonder,2
castle_in_the_sky,wonderful,2
castle_in_the_sky,word,2
castle_in_the_sky,words,12
castle_in_the_sky,work,6
castle_in_the_sky,working,3
castle_in_the_sky,world,4
castle_in_the_sky,wornout,1
castle_in_the_sky,worried,2
castle_in_the_sky,worry,3
castle_in_the_sky,worrying,1
castle_in_the_sky,worse,1
castle_in_the_sky,worth,1
castle_in_the_sky,would,5
castle_in_the_sky,wow,11
castle_in_the_sky,wrench,1
castle_in_the_sky,writing,1
castle_in_the_sky,wrong,5
castle_in_the_sky,wrote,1
castle_in_the_sky,y,3
castle_in_the_sky,yah,2
castle_in_the_sky,yaks,1
castle_in_the_sky,yea,1
castle_in_the_sky,yeah,3
castle_in_the_sky,years,3
castle_in_the_sky,yes,45
castle_in_the_sky,yesterday,2
castle_in_the_sky,yet,4
castle_in_the_sky,yoohoo,1
castle_in_the_sky,you,172
castle_in_the_sky,young,2
castle_in_the_sky,your,30
castle_in_the_sky,yours,1
castle_in_the_sky,yourself,4
castle_in_the_sky,yourselves,1
castle_in_the_sky,yum,1
grave_of_the_fireflies,10,1
grave_of_the_fireflies,16,1
grave_of_the_fireflies,1945,1
grave_of_the_fireflies,21,1
grave_of_the_fireflies,250,1
grave_of_the_fireflies,3000,1
grave_of_the_fireflies,a,84
grave_of_the_fireflies,able,4
grave_of_the_fireflies,about,9
grave_of_the_fireflies,academy,1
grave_of_the_fireflies,acceptance,1
grave_of_the_fireflies,addresses,1
grave_of_the_fireflies,admirable,1
grave_of_the_fireflies,afraid,1
grave_of_the_fireflies,after,7
grave_of_the_fireflies,again,9
grave_of_the_fireflies,against,1
grave_of_the_fireflies,age,1
grave_of_the_fireflies,ago,2
grave_of_the_fireflies,ah,5
grave_of_the_fireflies,ahead,1
grave_of_the_fireflies,ahhh,1
grave_of_the_fireflies,ahhhn,3
grave_of_the_fireflies,ahm,2
grave_of_the_fireflies,airraid,7
grave_of_the_fireflies,airraids,1
grave_of_the_fireflies,all,24
grave_of_the_fireflies,almost,1
grave_of_the_fireflies,alot,1
grave_of_the_fireflies,already,1
grave_of_the_fireflies,alright,1
grave_of_the_fireflies,also,2
grave_of_the_fireflies,alt,1
grave_of_the_fireflies,amazed,1
grave_of_the_fireflies,american,1
grave_of_the_fireflies,americans,1
grave_of_the_fireflies,an,4
grave_of_the_fireflies,ana,1
grave_of_the_fireflies,and,53
grave_of_the_fireflies,any,8
grave_of_the_fireflies,anyhow,1
grave_of_the_fireflies,anymore,7
grave_of_the_fireflies,anything,5
grave_of_the_fireflies,anywhere,2
grave_of_the_fireflies,apologize,1
grave_of_the_fireflies,apology,1
grave_of_the_fireflies,appetite,1
grave_of_the_fireflies,approaching,1
grave_of_the_fireflies,are,26
grave_of_the_fireflies,areas,3
grave_of_the_fireflies,around,7
grave_of_the_fireflies,arranged,1
grave_of_the_fireflies,arrangements,1
grave_of_the_fireflies,arriving,1
grave_of_the_fireflies,as,13
grave_of_the_fireflies,aside,1
grave_of_the_fireflies,ask,4
grave_of_the_fireflies,associated,1
grave_of_the_fireflies,at,20
grave_of_the_fireflies,attack,1
grave_of_the_fireflies,attacking,1
grave_of_the_fireflies,aunt,2
grave_of_the_fireflies,aunty,3
grave_of_the_fireflies,awake,1
grave_of_the_fireflies,away,4
grave_of_the_fireflies,babababa,1
grave_of_the_fireflies,bababababa,1
grave_of_the_fireflies,back,9
grave_of_the_fireflies,bad,2
grave_of_the_fireflies,bank,1
grave_of_the_fireflies,banzai,1
grave_of_the_fireflies,barleyrice,1
grave_of_the_fireflies,bartering,1
grave_of_the_fireflies,bastard,2
grave_of_the_fireflies,bath,1
grave_of_the_fireflies,bathroom,2
grave_of_the_fireflies,battle,2
grave_of_the_fireflies,be,46
grave_of_the_fireflies,bean,2
grave_of_the_fireflies,bear,4
grave_of_the_fireflies,because,1
grave_of_the_fireflies,become,2
grave_of_the_fireflies,becoming,1
grave_of_the_fireflies,bed,1
grave_of_the_fireflies,been,8
grave_of_the_fireflies,before,2
grave_of_the_fireflies,behind,2
grave_of_the_fireflies,being,1
grave_of_the_fireflies,besides,1
grave_of_the_fireflies,best,1
grave_of_the_fireflies,better,5
grave_of_the_fireflies,big,1
grave_of_the_fireflies,bitten,1
grave_of_the_fireflies,blown,1
grave_of_the_fireflies,blows,1
grave_of_the_fireflies,board,1
grave_of_the_fireflies,bomb,2
grave_of_the_fireflies,bombed,1
grave_of_the_fireflies,bombing,1
grave_of_the_fireflies,bombings,1
grave_of_the_fireflies,bombs,1
grave_of_the_fireflies,bones,1
grave_of_the_fireflies,born,1
grave_of_the_fireflies,borrow,1
grave_of_the_fireflies,both,2
grave_of_the_fireflies,bottle,1
grave_of_the_fireflies,bought,2
grave_of_the_fireflies,breathe,2
grave_of_the_fireflies,breathes,1
grave_of_the_fireflies,bring,1
grave_of_the_fireflies,broth,1
grave_of_the_fireflies,brother,4
grave_of_the_fireflies,brought,1
grave_of_the_fireflies,burden,1
grave_of_the_fireflies,burn,4
grave_of_the_fireflies,burned,5
grave_of_the_fireflies,burning,1
grave_of_the_fireflies,burnt,1
grave_of_the_fireflies,bursts,1
grave_of_the_fireflies,business,2
grave_of_the_fireflies,but,10
grave_of_the_fireflies,butter,1
grave_of_the_fireflies,buy,4
grave_of_the_fireflies,by,5
grave_of_the_fireflies,ca,10
grave_of_the_fireflies,cake,1
grave_of_the_fireflies,call,1
grave_of_the_fireflies,came,1
grave_of_the_fireflies,camphor,1
grave_of_the_fireflies,can,15
grave_of_the_fireflies,capture,1
grave_of_the_fireflies,care,3
grave_of_the_fireflies,cared,1
grave_of_the_fireflies,careful,3
grave_of_the_fireflies,carupisu,2
grave_of_the_fireflies,case,3
grave_of_the_fireflies,catches,1
grave_of_the_fireflies,caught,1
grave_of_the_fireflies,causing,1
grave_of_the_fireflies,ceremony,2
grave_of_the_fireflies,certain,1
grave_of_the_fireflies,certified,1
grave_of_the_fireflies,changed,1
grave_of_the_fireflies,chappu,2
grave_of_the_fireflies,chasing,1
grave_of_the_fireflies,cheap,1
grave_of_the_fireflies,cheating,1
grave_of_the_fireflies,child,2
grave_of_the_fireflies,chill,1
grave_of_the_fireflies,chilled,1
grave_of_the_fireflies,clean,1
grave_of_the_fireflies,cleaning,1
grave_of_the_fireflies,cleared,1
grave_of_the_fireflies,close,2
grave_of_the_fireflies,closes,1
grave_of_the_fireflies,clothes,1
grave_of_the_fireflies,co,1
grave_of_the_fireflies,coal,1
grave_of_the_fireflies,cold,1
grave_of_the_fireflies,comb,1
grave_of_the_fireflies,combined,2
grave_of_the_fireflies,come,7
grave_of_the_fireflies,comes,1
grave_of_the_fireflies,community,2
grave_of_the_fireflies,complaint,1
grave_of_the_fireflies,consider,1
grave_of_the_fireflies,contentment,1
grave_of_the_fireflies,cook,4
grave_of_the_fireflies,cooked,1
grave_of_the_fireflies,cooking,1
grave_of_the_fireflies,could,4
grave_of_the_fireflies,country,3
grave_of_the_fireflies,cover,2
grave_of_the_fireflies,cream,1
grave_of_the_fireflies,crime,1
grave_of_the_fireflies,croaking,1
grave_of_the_fireflies,cruiser,1
grave_of_the_fireflies,cry,2
grave_of_the_fireflies,cut,1
grave_of_the_fireflies,cute,1
grave_of_the_fireflies,d,1
grave_of_the_fireflies,dad,13
grave_of_the_fireflies,damn,2
grave_of_the_fireflies,dark,1
grave_of_the_fireflies,date,1
grave_of_the_fireflies,day,4
grave_of_the_fireflies,days,2
grave_of_the_fireflies,dead,1
grave_of_the_fireflies,definitely,1
grave_of_the_fireflies,delicious,2
grave_of_the_fireflies,delivery,1
grave_of_the_fireflies,diarreah,2
grave_of_the_fireflies,diarrhea,1
grave_of_the_fireflies,did,16
grave_of_the_fireflies,die,1
grave_of_the_fireflies,died,7
grave_of_the_fireflies,dinner,1
grave_of_the_fireflies,direct,1
grave_of_the_fireflies,direction,1
grave_of_the_fireflies,dirty,2
grave_of_the_fireflies,discuss,1
grave_of_the_fireflies,dish,1
grave_of_the_fireflies,distance,1
grave_of_the_fireflies,distant,1
grave_of_the_fireflies,distribute,1
grave_of_the_fireflies,distribution,1
grave_of_the_fireflies,do,55
grave_of_the_fireflies,doctor,1
grave_of_the_fireflies,does,9
grave_of_the_fireflies,doing,2
grave_of_the_fireflies,dolly,1
grave_of_the_fireflies,done,1
grave_of_the_fireflies,door,1
grave_of_the_fireflies,down,4
grave_of_the_fireflies,drank,1
grave_of_the_fireflies,dried,4
grave_of_the_fireflies,drink,4
grave_of_the_fireflies,drop,7
grave_of_the_fireflies,drops,4
grave_of_the_fireflies,dry,1
grave_of_the_fireflies,due,1
grave_of_the_fireflies,dug,1
grave_of_the_fireflies,during,4
grave_of_the_fireflies,duties,1
grave_of_the_fireflies,eat,22
grave_of_the_fireflies,eating,1
grave_of_the_fireflies,edible,1
grave_of_the_fireflies,effect,1
grave_of_the_fireflies,efforts,1
grave_of_the_fireflies,eggs,3
grave_of_the_fireflies,either,1
grave_of_the_fireflies,else,1
grave_of_the_fireflies,elsewhere,2
grave_of_the_fireflies,em,2
grave_of_the_fireflies,embarrassment,1
grave_of_the_fireflies,emergency,2
grave_of_the_fireflies,emperor,1
grave_of_the_fireflies,empire,1
grave_of_the_fireflies,enemy,2
grave_of_the_fireflies,enough,3
grave_of_the_fireflies,escaped,1
grave_of_the_fireflies,especially,1
grave_of_the_fireflies,even,4
grave_of_the_fireflies,ever,2
grave_of_the_fireflies,every,1
grave_of_the_fireflies,everybody,1
grave_of_the_fireflies,everyone,3
grave_of_the_fireflies,everything,2
grave_of_the_fireflies,exchange,2
grave_of_the_fireflies,expect,1
grave_of_the_fireflies,eyes,4
grave_of_the_fireflies,face,2
grave_of_the_fireflies,factories,1
grave_of_the_fireflies,fall,2
grave_of_the_fireflies,falls,1
grave_of_the_fireflies,familiar,1
grave_of_the_fireflies,family,1
grave_of_the_fireflies,farm,2
grave_of_the_fireflies,farms,1
grave_of_the_fireflies,father,3
grave_of_the_fireflies,fear,1
grave_of_the_fireflies,feel,2
grave_of_the_fireflies,feeling,1
grave_of_the_fireflies,field,1
grave_of_the_fireflies,fields,1
grave_of_the_fireflies,fighting,1
grave_of_the_fireflies,filled,1
grave_of_the_fireflies,finally,1
grave_of_the_fireflies,find,3
grave_of_the_fireflies,finding,1
grave_of_the_fireflies,fine,2
grave_of_the_fireflies,fire,6
grave_of_the_fireflies,fireflies,5
grave_of_the_fireflies,firefly,3
grave_of_the_fireflies,fireprevention,1
grave_of_the_fireflies,firewood,1
grave_of_the_fireflies,firing,1
grave_of_the_fireflies,fish,2
grave_of_the_fireflies,flakes,1
grave_of_the_fireflies,flashes,1
grave_of_the_fireflies,flavors,1
grave_of_the_fireflies,flee,1
grave_of_the_fireflies,fleet,1
grave_of_the_fireflies,fleets,1
grave_of_the_fireflies,floor,1
grave_of_the_fireflies,following,1
grave_of_the_fireflies,food,1
grave_of_the_fireflies,fool,3
grave_of_the_fireflies,for,35
grave_of_the_fireflies,force,1
grave_of_the_fireflies,forget,1
grave_of_the_fireflies,forgive,2
grave_of_the_fireflies,forgot,1
grave_of_the_fireflies,fragment,1
grave_of_the_fireflies,frank,1
grave_of_the_fireflies,frog,3
grave_of_the_fireflies,frogs,1
grave_of_the_fireflies,from,14
grave_of_the_fireflies,front,2
grave_of_the_fireflies,futons,1
grave_of_the_fireflies,future,1
grave_of_the_fireflies,gain,1
grave_of_the_fireflies,gather,1
grave_of_the_fireflies,get,15
grave_of_the_fireflies,gets,2
grave_of_the_fireflies,getting,2
grave_of_the_fireflies,ghost,1
grave_of_the_fireflies,girl,1
grave_of_the_fireflies,give,7
grave_of_the_fireflies,glad,1
grave_of_the_fireflies,go,32
grave_of_the_fireflies,gochiso,1
grave_of_the_fireflies,goes,1
grave_of_the_fireflies,going,11
grave_of_the_fireflies,gokurohsama,1
grave_of_the_fireflies,gon,1
grave_of_the_fireflies,gone,1
grave_of_the_fireflies,good,14
grave_of_the_fireflies,goodbye,1
grave_of_the_fireflies,goodness,1
grave_of_the_fireflies,gossosan,1
grave_of_the_fireflies,got,11
grave_of_the_fireflies,gotten,1
grave_of_the_fireflies,grandmother,1
grave_of_the_fireflies,grapes,1
grave_of_the_fireflies,grass,1
grave_of_the_fireflies,gratefulness,1
grave_of_the_fireflies,grave,7
grave_of_the_fireflies,graveyard,1
grave_of_the_fireflies,great,4
grave_of_the_fireflies,ground,1
grave_of_the_fireflies,group,2
grave_of_the_fireflies,grow,4
grave_of_the_fireflies,grrrrr,1
grave_of_the_fireflies,guess,2
grave_of_the_fireflies,guns,1
grave_of_the_fireflies,guy,2
grave_of_the_fireflies,guys,1
grave_of_the_fireflies,had,3
grave_of_the_fireflies,hair,2
grave_of_the_fireflies,haka,1
grave_of_the_fireflies,hands,2
grave_of_the_fireflies,happened,4
grave_of_the_fireflies,hard,2
grave_of_the_fireflies,harsh,1
grave_of_the_fireflies,has,7
grave_of_the_fireflies,hate,2
grave_of_the_fireflies,have,28
grave_of_the_fireflies,having,2
grave_of_the_fireflies,hay,1
grave_of_the_fireflies,he,8
grave_of_the_fireflies,hear,1
grave_of_the_fireflies,heard,5
grave_of_the_fireflies,heart,2
grave_of_the_fireflies,heatrashes,1
grave_of_the_fireflies,help,2
grave_of_the_fireflies,helping,1
grave_of_the_fireflies,her,23
grave_of_the_fireflies,here,24
grave_of_the_fireflies,herring,1
grave_of_the_fireflies,hey,4
grave_of_the_fireflies,higher,1
grave_of_the_fireflies,him,4
grave_of_the_fireflies,his,4
grave_of_the_fireflies,hit,2
grave_of_the_fireflies,hold,2
grave_of_the_fireflies,hole,2
grave_of_the_fireflies,home,10
grave_of_the_fireflies,hospital,5
grave_of_the_fireflies,hot,2
grave_of_the_fireflies,hotaru,1
grave_of_the_fireflies,house,4
grave_of_the_fireflies,how,10
grave_of_the_fireflies,huh,1
grave_of_the_fireflies,hungry,8
grave_of_the_fireflies,hurry,6
grave_of_the_fireflies,hurt,4
grave_of_the_fireflies,i,125
grave_of_the_fireflies,ice,1
grave_of_the_fireflies,if,27
grave_of_the_fireflies,ill,1
grave_of_the_fireflies,immediately,2
grave_of_the_fireflies,important,1
grave_of_the_fireflies,in,36
grave_of_the_fireflies,increasing,1
grave_of_the_fireflies,indicate,1
grave_of_the_fireflies,indicating,2
grave_of_the_fireflies,injury,1
grave_of_the_fireflies,inofuki,1
grave_of_the_fireflies,inside,1
grave_of_the_fireflies,insinuating,1
grave_of_the_fireflies,into,4
grave_of_the_fireflies,is,42
grave_of_the_fireflies,it,102
grave_of_the_fireflies,itches,1
grave_of_the_fireflies,itemitem,1
grave_of_the_fireflies,items,4
grave_of_the_fireflies,japan,1
grave_of_the_fireflies,japanese,1
grave_of_the_fireflies,jelly,2
grave_of_the_fireflies,jewel,1
grave_of_the_fireflies,join,2
grave_of_the_fireflies,july,1
grave_of_the_fireflies,just,8
grave_of_the_fireflies,kaisei,2
grave_of_the_fireflies,kamikaze,1
grave_of_the_fireflies,keep,1
grave_of_the_fireflies,keepsake,2
grave_of_the_fireflies,kenchan,1
grave_of_the_fireflies,khindall,1
grave_of_the_fireflies,kid,1
grave_of_the_fireflies,kids,1
grave_of_the_fireflies,kilo,1
grave_of_the_fireflies,kimono,3
grave_of_the_fireflies,kind,1
grave_of_the_fireflies,kitchen,1
grave_of_the_fireflies,know,7
grave_of_the_fireflies,kohkaido,1
grave_of_the_fireflies,koi,1
grave_of_the_fireflies,koinobori,1
grave_of_the_fireflies,koisan,3
grave_of_the_fireflies,lady,1
grave_of_the_fireflies,lan,3
grave_of_the_fireflies,lands,1
