term_str,PC0,PC1,PC2,PC3,PC4
password,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
past,-1.3219362934062486e-05,-2.413113740436225e-05,-4.264694048393035e-06,-3.039128380255821e-05,7.118760744301075e-05
path,-1.967873980721368e-05,-3.43254495550982e-05,-4.979273290887388e-05,-3.5883503373627464e-05,-6.180083783987282e-05
pathetic,-9.130630332000836e-06,-1.7387200173596335e-05,1.073947757633283e-05,-2.2416259775831885e-05,8.586462589062615e-05
pathway,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
patient,-1.4520724884062287e-05,-2.3963288790208616e-05,-3.634803203018276e-05,-3.2572399280587115e-05,-2.2960852261140255e-05
patiently,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
patriotic,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
patrol,-1.9114497659653582e-05,-3.23999602476139e-05,-3.838692813580536e-05,-2.7088371377673973e-05,1.6529892896760095e-06
patterns,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
pause,-4.7965257914809476e-05,-7.678845215855825e-05,-0.00011244991777467533,-0.00012083471335093887,3.1825489980464786e-05
pay,-2.223551866558568e-05,-3.906416969595255e-05,-2.5154948352519e-05,-4.023062321365548e-05,-3.5476490775619896e-06
payed,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
paying,-8.880580170378807e-06,-1.545036241150551e-05,-1.993801265503276e-05,-2.010334334269196e-05,3.7575847299771247e-06
payload,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
payment,-1.155681345885058e-05,-2.009580863158952e-05,-3.016298110890163e-05,-3.29381682854244e-05,-4.993397980878763e-05
payroll,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
pazu,-0.00047230138513002586,-0.000849277726052947,-0.0017674223395516108,0.007541288083232173,0.0002906942728277258
pe,-5.53374884628007e-05,-9.345006260672259e-05,-0.00011004660517822628,-8.729260339571296e-05,1.0345041154343481e-05
peabrain,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
peace,-2.130621861533075e-05,-3.6992862039257584e-05,-5.547465710608891e-05,2.8971219740014183e-05,1.0018957822648313e-05
peaceful,-1.2916464018453896e-05,-2.5394373588420952e-05,4.5511334915228436e-05,-6.586362222634277e-06,-3.87665229822827e-05
peak,0.00039111108705822123,8.641011769505683e-05,4.791958801528667e-06,-2.2022806495432337e-05,-5.116072980086117e-05
peaks,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
pearl,-1.6535068763693934e-05,-3.240737221465157e-05,4.8417389881946864e-05,-3.687133857993375e-05,0.0002241856314983148
pearls,-1.8001566191675747e-05,-3.188240520177135e-05,-4.8766681992745365e-05,-6.189790198486761e-05,-0.00010022550419821409
peasants,-1.229721965839936e-05,-2.076668057927037e-05,-2.4454801150715392e-05,-1.93983563101572e-05,2.2988980342983678e-06
pedal,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
pedaling,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
peeking,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
peeler,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
peepee,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
peeping,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
pejite,-0.0001771413303348926,-0.00030594764322093066,-0.0004872086051567115,-0.0003212236043628939,-0.0008992090431374851
pelt,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
pelts,-7.195006337380946e-06,-1.2793840901310617e-05,-1.638789910783617e-05,-1.6466445877441307e-05,1.1400043788926206e-06
pen,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
pendragon,-0.00011342011368955383,-0.00025108670135394473,0.001196753379039432,0.00016112858101450942,-0.0003484286901471769
penglai,-6.992335980313772e-05,-0.0001278805358401964,-0.00020184378276382855,-0.00031420319183937754,-0.0005456458146205096
penguins,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
pennies,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
penniless,-1.0790984303701507e-05,-1.811750062589491e-05,-2.7178562466194747e-05,-1.4276450848328416e-05,-2.8469942639192436e-05
penny,-1.2290772891753776e-05,-2.17975542934386e-05,-3.143089864434043e-05,-4.024036658916039e-05,-4.974687573844708e-05
pensive,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
people,2.1758027554967335e-05,-1.8816300362817782e-05,-2.718113195400079e-05,5.035413944856266e-06,-8.720712030213573e-06
pepperoni,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
per,-1.037970047536377e-05,-1.766711851368614e-05,-2.184307726002301e-05,-1.8432326412121333e-05,1.3921954182253983e-06
perfect,-1.906374925387658e-05,-3.626581407382276e-05,3.3805475021720546e-05,2.400426947121845e-05,5.569414726069586e-06
perfectly,-1.2909760135086175e-05,-2.335689542444569e-05,-4.058511764549854e-05,5.640251223006171e-05,-3.394184086019759e-05
perform,-2.4594439316799917e-05,-4.1533361158542746e-05,-4.890960230143315e-05,-3.8796712620316285e-05,4.597796068596929e-06
performances,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
performed,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
performing,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
perhaps,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
perimeter,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
period,-4.578625280910417e-05,-7.755870523323583e-05,-9.05928285557271e-05,-7.233352186159915e-05,7.645640599295276e-06
periodical,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
periods,-1.229721965839936e-05,-2.076668057927037e-05,-2.4454801150715392e-05,-1.93983563101572e-05,2.2988980342983678e-06
perk,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
permission,-2.1698506802717815e-05,-3.738730938283434e-05,-4.775867749479308e-05,-4.148563409362055e-05,-4.389857471667379e-07
permit,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
persimmon,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
person,-3.54417541683154e-05,-6.182619297971333e-05,-8.028531207757809e-05,-1.3552332069190306e-05,-4.39433516848769e-05
persons,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
pervert,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
petered,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
pft,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
pheasant,-5.244251985235291e-05,-9.59104018801467e-05,-0.0001513828370728704,-0.00023565239387953138,-0.00040923436096537935
phenomenal,-7.195006337380946e-06,-1.2793840901310617e-05,-1.638789910783617e-05,-1.6466445877441307e-05,1.1400043788926206e-06
phew,-2.6731102876598166e-05,-5.024908282288329e-05,-9.545555845174478e-06,0.0002593349085753785,-3.132873638785788e-05
phhht,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
phone,-9.350025191721719e-05,0.0001710984374892862,-3.3056330255444563e-05,3.3103044692144514e-05,2.121823886455106e-06
phones,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
phoooo,-1.844582948760024e-05,-3.115002086890754e-05,-3.6682201726075445e-05,-2.909753446523766e-05,3.4483470514477897e-06
phooooo,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
photograph,-1.876898801732618e-05,-3.286667583347192e-05,-6.2665542336976e-05,0.00021408322324104612,8.763174275992909e-06
physical,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
physically,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
piccolo,-1.3866026995135632e-05,-2.253802623376994e-05,-3.1353557838036204e-05,-1.0791163157892958e-05,9.698090599478194e-07
pick,2.4276884872199557e-05,4.659250903265292e-05,6.157052972064677e-06,-2.0470861258883312e-05,-1.9501500346057248e-05
picked,-5.4622195076526865e-05,7.010549635047088e-05,-1.0524861378372956e-05,9.352629840636673e-05,9.23363911223201e-05
picking,-4.5797917141039494e-05,5.790397213346793e-05,-2.0869720486283122e-05,1.7081796474928448e-05,4.443795022606492e-05
pickled,-2.0718162624222598e-05,-3.3749405139691535e-05,-4.856831447262797e-05,-5.3371476489454624e-05,1.4946205996379812e-05
pickmeup,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
pickmeups,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
pickup,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
picky,-2.221728292920753e-05,-3.596616124187217e-05,-5.047337907761819e-05,-5.1700459558883986e-05,1.2580816684628044e-05
picnic,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
picture,-8.985389657109088e-05,0.0001758693937207708,2.981931712441885e-05,-1.1244611859411652e-05,-1.0877719123943246e-05
pictures,-1.551211336569549e-05,-2.7098918151040562e-05,-3.6635459882896234e-05,-4.326312074425146e-05,-4.8596430854934514e-05
pie,-1.8121088451132217e-05,-3.287889273597325e-05,-2.1059524737449804e-05,6.293532556566157e-05,6.87848734850635e-05
piece,-4.477794150255092e-05,5.7331664268573893e-05,1.1021780268680716e-05,-3.1381184824631575e-05,-5.21726801489232e-05
pieces,-2.7263219977722635e-05,-4.694410961868459e-05,-8.6246283183284e-05,0.00023815435500257692,1.4908510749984082e-05
pier,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
pierce,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
piercing,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
pig,-0.00025245899476429687,-0.0004144285578568589,-0.0005075855856359888,-0.00021417352418683279,0.00018210797491328368
pigeon,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
piggyback,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
piglet,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
pigpen,-1.6535068763693934e-05,-3.240737221465157e-05,4.8417389881946864e-05,-3.687133857993375e-05,0.0002241856314983148
pigs,-5.787274067293219e-05,-0.00011342580275128713,0.00016946086458682392,-0.0001290496850297757,0.0007846497102441478
piiiig,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
pile,-1.1181180748925813e-05,-1.9188021437905152e-05,-2.5780910014129993e-05,-2.162385549193074e-05,6.783416738634284e-06
piled,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
piling,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
pilot,-3.255801539972989e-05,-5.7139050999410806e-05,-8.979636152513491e-06,-3.0208798712954858e-05,-1.3052242204262253e-05
pilots,-9.706218896595687e-05,-0.00015776618363640173,-0.0002194749048662704,-7.553814210525663e-05,6.788663419635278e-06
pine,-7.074995127404312e-05,0.00012493187419125487,-3.6070267790800316e-05,-7.234397620059444e-05,-0.00011736214991564792
pineapple,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
pink,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
pirate,-3.5821573115028174e-05,-6.176383184232085e-05,-0.00011133723384305392,0.00031515718298260996,1.368107828494816e-05
pirates,-0.0001347414258948406,-0.0002308070756586327,-0.00040580195348536744,0.0010385886395174826,4.6676228025079374e-05
pitch,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
pitchblack,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
pitcher,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
pitches,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
pitchi,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
pitiful,-1.0988909971580335e-05,-1.9633168099092588e-05,-3.4830215269256214e-05,0.00010138709348903441,2.129883147571426e-06
pittchi,-2.3982628957404064e-05,-3.8394226079278086e-05,-5.6224958887336086e-05,-6.0417356675467754e-05,1.591274499023194e-05
pity,-3.0685850245089316e-05,-4.981943689022609e-05,-7.146333358043804e-05,-7.446688447918635e-05,1.5526973175968007e-05
pizza,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
place,-0.0,-0.0,0.0,-0.0,-0.0
placed,-2.412835534559752e-05,-4.009659702162465e-05,-6.006120046193564e-05,-7.350849973592305e-05,-3.8558254472044374e-05
places,-1.4635332954301806e-05,-2.3844255790189168e-05,-3.26975028178388e-05,-2.6444085064899575e-05,5.598205921885927e-06
plan,-4.829230242785509e-05,2.5959289598900927e-05,-3.610831079912324e-06,-4.7390431957325295e-05,2.3438080896728957e-05
plane,-9.93492495672912e-05,-0.00016905419365264792,-0.00012653695086793713,-9.329461949830189e-05,-7.823664107281754e-05
planes,-1.4693359408490983e-05,-2.7826644800602246e-05,4.420009057675643e-05,-3.52934860441101e-06,-1.7775015542723523e-05
planet,0.0005849759125312308,0.00012767849426888672,3.854925045785721e-06,-1.0190641718677871e-05,-5.8958782556814604e-05
planned,-1.2236312441597011e-05,-2.171244754654538e-05,-3.308511989520246e-05,5.44623630302963e-05,3.4510764303421434e-06
planning,-1.663866952627244e-05,-2.887686706780308e-05,-2.1574777080058355e-05,-3.461229274278587e-05,3.1881158936124314e-05
plans,-2.0572620488237273e-05,-3.547227785802118e-05,-4.559240817602895e-05,-4.2664609122128744e-05,4.84688203193608e-06
plant,-2.0072056145996578e-05,-3.5159656879082114e-05,-4.730151376948992e-05,-5.103221906655534e-05,-3.0591472664335405e-05
planted,-0.0001423277678111926,0.000382520643048748,1.6160806748405054e-05,-6.6553452360156835e-06,-5.329368191664268e-06
planting,-1.1284854417609466e-05,-1.9948278498565124e-05,-2.5163296570969357e-05,-2.0732977838028523e-05,-5.622649740133496e-06
plants,-1.1999747256054346e-05,-2.1401213058813943e-05,-3.2721163520107225e-05,-3.806203839798969e-05,-6.0089690001937355e-05
plaster,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
plate,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
plates,-1.229721965839936e-05,-2.076668057927037e-05,-2.4454801150715392e-05,-1.93983563101572e-05,2.2988980342983678e-06
play,3.5774775119867158e-06,8.25401785255405e-06,-1.3901475407301541e-05,-2.2702714483701333e-05,4.322704893431505e-05
played,-7.568240327885368e-06,-1.3095565478678098e-05,-1.61266943940623e-05,-1.5974403975378895e-05,4.060482846243693e-06
player,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
playful,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
playing,-3.85859875469227e-05,4.5121744390582795e-05,-2.9854148690637754e-05,1.7217758260708157e-05,-6.519704427237739e-06
plays,-1.1999747256054346e-05,-2.1401213058813943e-05,-3.2721163520107225e-05,-3.806203839798969e-05,-6.0089690001937355e-05
plea,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
pleasant,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
please,-0.0,-0.0,0.0,-0.0,-0.0
pleased,-1.7822555000117864e-05,-3.314137794420356e-05,3.583736641438209e-05,-2.3051580495035995e-05,-8.758076837921454e-06
pleasure,-1.063732124464308e-05,-2.227021341454846e-05,7.310979060368942e-05,1.9780381042832674e-06,-2.0142887256128338e-05
pleasures,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
plentiful,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
